id,y_true,y_pred
823859938386989073,5.645446897643238,5.662615
823880844811681561,5.783825182329737,5.729459
823900078017146495,5.241747015059643,5.7144413
823924620822312896,5.135798437050262,5.482975
823945802447992297,4.709530201312334,5.199526
825412370125193442,5.438079308923196,5.7681985
825426739290211453,5.303304908059076,5.6202917
825441208583495281,6.508769136971682,6.5171204
825443309086262862,5.811140992976701,5.6484365
825474565721076418,5.459585514144159,5.8123064
825494967649850205,5.579729825986222,5.3182874
825523186984512673,5.707110264748875,5.6618834
825532881115804788,5.752572638825633,5.9690123
825547613862061307,5.69035945432406,5.676058
825579350483022914,6.1092475827643655,6.4805107
823960567971265519,6.698268054115413,6.524087
823962276085788623,5.37989735354046,5.9648194
823966746235146666,6.102558594613569,6.6951895
823980689372861631,6.380122536899765,5.745774
825651909903870920,4.8283137373023015,5.2627773
825776672953731111,5.442417710521793,5.6696296
825885536227753353,5.5053315359323625,5.8477674
825904352627996742,5.062595033026967,5.521963
825908629292003667,5.739792912179234,6.193119
825913202194973753,6.0473721790462776,5.513153
825915478081377838,5.942799375126701,5.9916677
825925584056655963,5.420534999272286,5.5073476
824025631706122491,5.780743515792329,5.5298476
824033512632972812,5.468060141135132,5.6712465
824079117550971663,5.525452939131784,5.325018
824082687069907217,6.246106765481563,6.754605
824168197928195603,6.639875833826536,6.6260047
824173832578345616,6.570882962339584,6.6146507
824213038635933269,6.133398042996649,6.2784095
825950822663954657,6.142037405587356,5.6406293
825951021867758384,5.455321115357702,6.1627064
825965383135874323,5.375278407684165,5.1140113
825971838876059245,6.774223886357614,6.6050115
825998073427552679,6.90875477931522,5.5198784
826010437058321034,6.16541785423142,5.479697
826015018109932213,5.645446897643238,5.6952276
826017983274915729,6.931471805599453,5.66192
826030498553100526,6.423246963533519,6.3516183
826035132346684033,5.525452939131784,5.1428847
826042263601933031,6.311734809152915,5.9892187
824336867887318654,5.37989735354046,5.459321
824426401359382661,4.564348191467836,5.873375
824470918294314746,6.018593214496234,6.02354
824475426047563858,5.638354669333745,5.710814
824485770071392483,5.278114659230517,5.336548
824501070157860085,6.327936783729195,7.0552826
824509092798028088,6.478509642208569,6.7664547
824510485836899248,5.521460917862246,5.7937036
826044199020035748,6.68586094706836,5.6893196
826052094866633312,8.962007209588313,8.296786
826062131287941326,7.727535110475448,8.067509
826102372264372506,5.247024072160486,5.5122247
826113195174841811,5.298317366548036,5.5248156
826114598873743027,6.063785208687608,6.183583
826136996375631198,5.1647859739235145,6.1351976
826139716416783606,6.818924065275521,6.4756327
826149950407772478,5.968707559985366,5.4035544
826180310813842498,6.755768921984255,6.001847
824518639894844786,6.077642243349034,6.2138863
824520636545158432,5.1298987149230735,5.5942917
824569050489867973,4.6443908991413725,5.2590156
824590252440660050,7.404279118037268,6.9701023
824596076761208720,6.2166061010848646,6.279186
824698918159756844,4.962844630259907,5.3018785
824699373137009582,6.0330862217988015,5.653209
826180960343364433,5.641907070938114,6.065949
826182339354971328,5.214935757608986,5.534178
826201644575260803,5.641907070938114,6.131124
826210738584921379,6.133398042996649,6.2991023
826214112602195038,6.375024819828097,6.321265
826243339762586203,5.808142489980444,5.9324317
826247469339115978,6.520621127558696,6.1353016
826248003715336386,6.495265555937008,6.068859
826253489541833485,7.496097345175956,6.449885
824743401612571940,6.2166061010848646,5.2999034
824756715245729299,7.70796153183549,6.82969
824795626729645455,5.908082938168931,6.1469145
824824016782440366,5.786897381366708,5.9141145
824835573761741262,4.3694478524670215,5.3501635
824972122596089044,5.869296913133774,5.845948
825188600230143181,5.198497031265826,5.183851
826261197223227763,7.04141166379481,5.976345
826269107711448699,6.082218910376446,6.209593
826276448206558259,4.812184355372417,5.46237
826283164115714774,5.82600010738045,5.5245624
826309693755851407,5.638354669333745,5.554411
826320521669452565,6.135564891081739,5.658396
826453576830692621,7.208600337960199,5.278158
826560526154430556,5.081404364984463,5.757169
826574888767963990,7.131698510466912,6.758503
826592327899513402,4.927253685157205,5.3440127
825224836519259269,6.703188113240863,6.66877
825261565108969538,6.507277712385012,5.8681216
825322097782497983,5.267858159063328,5.3641562
825334347163443581,6.19644412779452,6.8096256
825349203160904809,5.209486152841421,5.6643324
825354817352374880,5.805134968916488,6.065949
827687063437582971,5.225746673713202,5.4143143
826608927227852709,5.293304824724492,5.6465955
826655969736870764,5.298317366548036,5.43998
826657100828411739,4.948759890378168,5.4503255
826682952110076053,5.886104031450156,6.4865127
826736162651149514,5.707110264748875,5.6007886
826759871802771067,6.9363427358340495,5.627498
826765254689815296,7.696667081526462,6.72625
826774364353083163,5.278114659230517,5.7280455
826777241255099882,6.478509642208569,5.738159
826790666255897814,4.969813299576001,5.553335
827824510950167644,4.624972813284271,5.4297614
828080746340290316,5.814130531825066,6.1353016
828099987090203586,5.3981627015177525,5.468996
828132644673942972,5.53338948872752,6.135645
828169400146617682,5.303304908059076,6.0518894
828174201522590312,5.666426688112432,5.8590627
828206483689893144,5.407171771460119,5.778236
828215261117368584,6.131226489483141,5.2169943
828220209468941974,5.407171771460119,5.5737505
826793581884207156,5.525452939131784,5.968414
826803203251664415,6.424869023905388,6.0550694
826821790674137412,6.961296045910167,6.4262834
826833345917348465,6.660575149839686,5.648393
826852939422183454,5.170483995038151,5.623673
826855771839035388,6.695798917058491,6.3323336
826857782711270829,5.375278407684165,5.694431
826861551250426926,7.023758954738443,6.82788
826879624119764230,6.952728644624869,6.39361
826905499234440215,5.375278407684165,5.5040646
828239959752184789,5.958424693029782,6.0369716
828240372414182796,5.198497031265826,5.910185
828257820539290096,5.8888779583328805,6.3075223
828286617768753871,5.442417710521793,5.4445605
828346311362619466,4.859812404361672,4.7646275
828367209254453004,6.359573868672378,6.4108496
828378865428494003,5.476463551931511,5.671045
828397850577217461,6.501289670540389,6.221549
826906046359285358,5.53338948872752,5.37335
826921334232033277,6.85751406254539,6.1534486
826941670756156718,5.220355825078324,5.485778
826946636671214883,5.973809611869261,6.0107408
826973450555412321,4.990432586778736,5.803125
826980273356810781,6.129050210060545,6.214074
826980398948083623,6.295266001439646,5.8157926
826982908584229459,6.154858094016418,6.057099
826988649439241131,5.60947179518496,5.5303082
827004614719277410,5.4510384535657,4.9454284
828408587576027064,4.189654742026425,5.7644444
828488421948142953,5.673323267171493,6.1312933
828489090012105010,5.075173815233827,5.5556464
828630933115745882,5.0238805208462765,6.1906495
828632964313245720,6.228511003591184,6.2169266
828730516699843324,5.332718793265369,5.389572
828812880171972941,6.269096283706261,5.639629
828818387227672499,6.150602768446279,6.151345
828943455181958308,5.303304908059076,5.9272885
827009768142727600,6.2166061010848646,6.232782
827010903218398551,9.634758073001034,6.2669067
827043180362589620,5.860786223465865,5.662344
827054318134473657,6.418364935936212,5.9648194
827069188628592708,6.0063531596017325,6.4103656
827076114173797847,4.3694478524670215,5.3018785
827304999233511229,6.642486801367256,5.7086
827383392975124343,5.707110264748875,5.74948
827415777233104694,7.090909822079984,6.003209
828955847375640089,6.401917196727186,6.616677
828956337000923182,8.544224530467268,6.2374873
828964003636311587,6.55250788703459,6.6530385
828965017822472035,7.387090235656757,6.5932794
829002437308628854,6.419994928147142,6.4444075
829031885152920018,6.3473892096560105,6.8865137
829169918634338622,5.857933154483459,6.01954
827449501919232631,6.175867270105761,5.972512
827516611347988115,5.493061443340548,5.5976014
827551860400680668,5.087596335232384,5.2169943
827558487667520222,7.00397413672268,6.0393414
827560345266832669,6.049733455231958,5.83249
827577685961618144,7.496097345175956,6.535375
827580056328754609,5.673323267171493,6.114852
827607424907513087,5.857933154483459,5.6620216
829468465514761929,5.545177444479562,5.8257704
829489431241990415,5.198497031265826,5.2064943
829524708916514996,5.860786223465865,5.737521
829599186425001096,5.811140992976701,6.3463826
829629446043253917,4.290459441148391,5.6265855
829631853357706021,4.394449154672439,5.7242203
829646979007229932,6.952728644624869,5.882425
829663828067170931,5.303304908059076,5.5823994
827612937146295628,5.293304824724492,6.0097613
827615492434173677,4.812184355372417,5.6215134
827636472650443621,5.860786223465865,5.737521
827638869091780832,6.393590753950631,7.1920643
827659145595429688,6.073044534100405,5.9766326
827661646436918550,4.634728988229636,5.178573
830539538134293516,5.303304908059076,5.530544
830552983287399472,5.0369526024136295,5.1055183
830606860307638754,6.0330862217988015,5.591384
830657680920864062,6.598509028614515,6.653217
829709925665566615,5.648974238161206,5.742791
829712871971265297,5.0369526024136295,5.373615
829820200848583762,5.525452939131784,5.3588343
829857669515207104,4.61512051684126,5.7782245
829946062235027408,5.755742213586912,5.7835035
830274585008684711,5.459585514144159,5.748676
830280148835942137,4.709530201312334,5.4532223
830387452465246140,5.8888779583328805,5.9253902
830671167707113104,4.382026634673881,5.235328
831015501482740866,6.373319789577012,6.3396087
831078620842007981,5.6937321388027,5.3524384
831149458406369619,5.017279836814924,5.3077416
831324810514834064,4.948759890378168,5.1802793
831345827501956675,6.22455842927536,6.3727703
831750365913119274,6.206575926724928,4.976252
831886744516591786,5.375278407684165,5.5520487
831977793117270193,6.313548046277095,6.3331165
830437218116363075,5.123963979403259,5.2922077
830521131459310180,5.476463551931511,5.2808857
836281061489297494,5.673323267171493,6.0905266
836379490875933762,6.90875477931522,5.717838
836748813801113044,6.481577129276431,6.271074
836870454567857062,5.666426688112432,5.7134748
832057761771464316,5.214935757608986,5.4597893
832114221895442219,5.707110264748875,5.7319674
832480919955230041,4.477336814478207,5.1243353
832482146450214846,5.963579343618446,6.135603
832595812112521710,5.840641657373398,6.4794235
832688978227660039,5.525452939131784,6.1743197
832693072885051639,5.198497031265826,5.1444974
836871719220880031,6.0063531596017325,5.6215134
836898523750995430,6.77078942390898,6.566672
836899073986196832,6.617402977974478,6.874519
836943971985939614,6.09807428216624,6.259747
836976704005696441,7.2868764117507,6.0093594
836981122503239947,8.722742874329398,8.839671
837032766731239746,5.720311776607412,5.4069695
837048493277163071,5.10594547390058,6.069933
837056136448621241,5.375278407684165,5.8096795
837071429592014149,5.43372200355424,6.0099707
832770015533516940,8.160803920954665,7.033981
832789086220119904,7.27931883541462,7.011152
832791632827880796,5.53338948872752,5.6901536
832806916675810429,6.668228248417403,6.077239
832824567190564325,7.385230923066573,5.790638
832850537866642234,6.799055862058796,6.522691
832874967847561646,5.278114659230517,5.389086
833047065239246688,7.005789019253503,5.6727667
833115603721326447,5.420534999272286,5.7735925
833128891463246707,5.638354669333745,6.1212964
833155500824018564,8.323365694436081,6.6798916
837128077482709559,5.860786223465865,6.1617665
837142147868753584,6.641182169740591,6.426263
837149779329237012,6.398594934535208,6.520811
837275745601307954,5.303304908059076,5.5286446
837448458398993597,4.859812404361672,5.3715205
837585862028499243,5.003946305945459,5.6573467
837596281080719008,4.394449154672439,5.243569
837597905667316077,5.525452939131784,5.648598
833167871669817461,5.017279836814924,5.718873
833200296352671878,4.962844630259907,5.100532
833285437975887165,6.182084906716632,7.0568414
833319022302563579,6.763884908562435,6.594125
833349277620838765,5.476463551931511,5.43998
833414488360239743,7.090909822079984,6.0767374
833426180046552977,7.719129840906732,6.3809667
833433003913499904,5.831882477283517,5.5933003
833449253356092337,6.523562306149512,6.179815
833451341577192243,5.3471075307174685,6.1096077
837649774894816395,5.918893854273146,5.8779545
837664757190068912,5.746203190540153,6.183583
837690833841520391,6.077642243349034,6.183995
837806523623010581,5.82600010738045,5.635169
837809524326081710,4.709530201312334,5.687423
837835751796329881,4.74493212836325,5.0489507
838230682932759921,4.356708826689592,5.188019
833466205855069740,6.3473892096560105,6.5526323
833468290194029988,5.53338948872752,5.6060905
833474051143582199,5.017279836814924,5.2354975
833525553822628954,6.343880434126331,6.288149
833590583276927710,7.294377299288821,6.13238
833982304111563639,4.812184355372417,6.2730675
834020377337992622,5.476463551931511,6.1284866
834036532464962645,5.030437921392435,5.6607637
834053438337974364,5.0369526024136295,5.656744
838243296456585543,6.016157159698354,6.8157682
838277055844671624,6.259581464064923,6.4906445
838278481148939048,5.849324779946859,5.7314215
838421982436774607,6.498282149476434,5.7627897
838448271471739598,5.099866427824199,5.4559913
838451380202438384,5.993961427306569,6.0672655
834157890100418401,6.338594078203183,6.19456
834179310874244564,5.82600010738045,5.8972206
834581794289125258,4.574710978503383,5.5853767
834731313432577260,5.924255797414532,5.9617496
834873992141929353,6.054439346269371,6.3222322
835352063986595743,5.717027701406222,6.157904
835463837959567189,5.755742213586912,6.1606216
835473701011121368,5.8522024797744745,6.243496
838545604576848262,4.74493212836325,5.321862
838579484414690931,6.175867270105761,5.90597
838627249587979762,6.723832440821209,6.1668525
838705925742211770,5.877735781779639,5.1742787
839024378510775094,9.04793908261736,7.6677985
839044431492808430,5.746203190540153,5.6036716
839089916476529331,5.707110264748875,5.774799
835563437820637066,4.564348191467836,5.6425285
835621036344851551,6.803505257608338,5.712128
835657323325941873,4.7535901911063645,5.1307883
835720600466978764,5.153291594497779,5.5443497
835749224161307287,6.152732694704104,6.9535527
835931924556075626,5.198497031265826,5.6779437
835976904668631121,6.040254711277414,6.2485585
839098316219823624,5.41610040220442,5.2964168
839141223184208836,5.298317366548036,5.737377
839251856176518887,6.169610732491456,6.519528
839290380602261334,5.973809611869261,5.934054
839346858662951469,5.198497031265826,5.4095297
839763252060025073,6.556778356158042,6.255572
839844100624059196,6.436150368369428,6.64781
839970587277805041,6.803505257608338,6.718878
840014779844345698,5.308267697401205,5.493522
836020410915271771,6.349138991379798,5.4318333
836064056338041299,5.537334267018537,5.6647716
836098342568831211,6.90875477931522,5.7289095
836196497461988302,5.707110264748875,5.604422
836233386219463811,6.003887067106539,6.10611
836247047999939311,5.988961416889864,5.46237
843514748800426706,6.70196036600254,6.394089
843570161816536754,5.814130531825066,5.7471943
843592640925604913,7.696667081526462,6.6848006
843656025989649893,6.415096959171596,6.835275
840426926602851650,5.442417710521793,5.6587996
840540930301527398,4.553876891600541,5.4540687
840560024802103854,5.181783550292085,5.5187664
840584483112443763,5.541263545158426,6.08704
840602119634264175,6.063785208687608,5.8860464
840632749649983404,4.418840607796598,5.7995825
840653434427087683,6.90875477931522,5.813025
840668907520614431,4.812184355372417,5.657416
843708189799281030,5.521460917862246,5.583181
844080904800998355,7.069874128458572,7.2676377
844141846207277916,5.303304908059076,5.48237
844184822284786389,8.987321812850125,8.932929
844194935426066876,6.55250788703459,6.898015
844216383568624159,5.6937321388027,5.642452
844243460704422109,6.139884552226255,6.2620893
844255638997833153,5.655991810819852,6.2568035
844286866056011920,6.234410725718371,6.451026
844287560923954057,5.6937321388027,6.099548
840834059496551855,6.504288173536645,6.977453
841249648651271337,6.398594934535208,6.1455207
841272168070793337,6.2166061010848646,5.8528504
841340096241908269,8.055475141757274,7.469239
841366613604670962,5.666426688112432,5.707595
841432420580755446,5.755742213586912,6.2435246
841434001672249929,6.774223886357614,6.464731
841481005442155390,5.7745515455444085,6.294176
844440740606803718,5.634789603169249,5.5322237
844830854669789693,5.402677381872279,6.163677
844839900362810941,5.545177444479562,6.2161417
844856183120647310,5.6937321388027,5.828261
845094416979690246,5.293304824724492,5.6006107
845149003731528379,5.318119993844216,5.7745686
845506657754731327,5.860786223465865,5.3609667
845591224856522272,6.100318952020064,5.5385594
845613304482231910,4.804021044733257,5.5749183
841876670599286220,5.707110264748875,5.8138704
841952901548018871,5.525452939131784,6.2611756
842037218375582304,6.364750756851911,6.2513547
842120072308434852,6.09807428216624,6.077435
842145672120669498,5.676753802268282,5.482333
842146011108519506,5.214935757608986,5.464776
845640590887283140,5.937536205082426,5.950032
845802618064658165,6.329720905522696,6.0190535
846116778215905225,6.639875833826536,6.081372
846240414191738234,6.641182169740591,6.863998
846304293254290566,5.247024072160486,5.371144
846370689610500883,5.332718793265369,5.6592736
842159673232897140,5.017279836814924,5.664855
842223715578266426,6.415096959171596,6.590386
842581079688499690,4.934473933130692,5.3116484
842594910719839526,5.869296913133774,5.781639
842597269048229316,5.176149732573829,5.4445605
842623929498932514,6.440946540632921,6.791479
846392481615885980,6.582025138892826,6.4803534
846403846352856261,6.985641817639208,6.6556263
846406101842287190,5.017279836814924,5.9286866
846425258738825017,5.318119993844216,5.6556187
846457487753357196,6.251903883165888,6.753981
846466972402938346,5.3981627015177525,5.5070186
846473612356140585,5.43372200355424,5.5888963
846477795157517335,5.786897381366708,5.884036
846864161871791150,5.631211781821365,5.7784495
846868036574081465,6.315358001522335,5.760622
842631521686536396,5.4510384535657,5.4445605
842649078846517496,6.803505257608338,6.705614
842675204759141789,5.278114659230517,5.8451633
842677934257011219,5.231108616854587,5.9016085
842717265689950766,5.375278407684165,5.275839
843187265777882233,5.017279836814924,5.6685905
843320150208869460,7.208600337960199,5.7727904
843333421037353152,8.929435283803425,8.176346
846901509139813569,5.247024072160486,5.8512974
846917057404921672,5.484796933490655,5.179921
847060428989651681,5.71042701737487,6.1797547
847079925928958931,5.303304908059076,5.6322317
847108517807371888,5.62040086571715,5.8050923
847109664362715009,5.849324779946859,6.0541606
847128345000830426,6.192362489474872,6.413974
847160678609277828,6.282266746896006,5.616598
847200065441747116,8.224967478914584,7.3333464
847228149246511658,5.327876168789581,5.881095
847672208254482801,4.61512051684126,6.4817247
843355122353460561,6.6039438246004725,6.446724
843355354408087353,5.641907070938114,5.782023
843467632716969594,6.35088571671474,6.4898667
852142762641155643,5.886104031450156,5.772346
852163246436867978,4.442651256490317,5.305198
847716685312275391,5.081404364984463,5.5306196
847763017013138192,5.288267030694535,5.6513324
847767201377785942,9.35668926831132,8.466714
847801266357468323,4.976733742420574,5.2292924
847802035306972274,6.85751406254539,6.3544354
847825395699396604,6.78332520060396,5.631521
847893965937938596,6.408528791059498,6.5718875
847966837753301958,7.219642040130735,6.777257
852231496191084251,5.8944028342648505,6.292035
852252021314929608,6.716594773520978,6.305824
852271812541083936,5.638354669333745,5.5286446
852280127221103463,5.808142489980444,6.058213
852305935184334741,5.198497031265826,5.2292924
852307729196947993,5.429345628954441,5.443161
852322997788474268,4.663439094112067,4.9856954
852597339739179697,5.846438775057725,5.5286446
847971365586185756,5.231108616854587,5.2263727
847987856109031489,6.2422232654551655,7.0707393
848429868095035553,4.736198448394496,5.325804
848493025037621274,4.465908118654584,5.3062625
848569445278213944,4.394449154672439,5.233825
848601935905491766,5.459585514144159,5.778325
848714965340477178,7.375882148215011,6.8582945
848722578613058614,7.313886831633462,6.658901
848764776337093510,4.875197323201151,5.1032434
852769777877615279,5.476463551931511,5.3668313
852776623093027602,5.981414211254481,6.3911033
852779209157346084,6.63200177739563,5.8216314
852848101362689967,6.054439346269371,5.786974
852876498233333039,5.087596335232384,5.635896
852900198645139176,5.375278407684165,5.8994856
852919011099849516,6.523562306149512,5.9762015
852927133817618442,5.365976015021851,5.5929155
852941886995707139,5.605802066295998,5.9689465
849054546965361200,6.082218910376446,6.348272
849087367315125559,5.3471075307174685,6.117501
849160924258825541,6.593044534142437,6.2427936
849172473400628876,5.313205979041787,6.1320376
849173250478069918,6.025865973825314,5.8536797
849540519334220026,5.455321115357702,5.972845
849983323662864082,5.8888779583328805,6.2034707
850239346445558495,5.8944028342648505,6.109315
852951767086853710,5.634789603169249,5.6961637
852952787180021421,5.365976015021851,5.589566
852963706083474009,9.210440366976515,6.306803
853368018507767642,5.41164605185504,5.1858096
853489010219049740,6.115892125483034,6.088275
853544329910897969,5.135798437050262,5.5775394
850642605413068853,6.008813185442595,6.030196
850679870317176203,7.538494999413465,6.241375
850686752831782415,5.293304824724492,5.65384
850687400748759868,5.968707559985366,6.368485
850758922381465325,4.736198448394496,4.9586616
850777301786733966,5.8888779583328805,5.6980934
850793803846893463,5.75890177387728,5.9727488
851283699086813058,5.525452939131784,5.6010585
853555204696666938,6.3473892096560105,6.1287537
853612101373839883,5.288267030694535,5.6298766
853630024042841468,6.621405651764134,5.779517
853663542225256426,6.066108090103747,5.745158
17878,5.877735781779639,6.038043
25026,5.545177444479562,5.7842774
851357797718787368,9.581972891547895,8.343605
851613111800251613,6.253828811575473,6.790013
851909506540030513,6.248042874508429,5.4919677
851984691255092129,5.424950017481403,5.332052
851995491921033288,7.069023426578259,6.6650906
35764,5.43372200355424,5.88724
48305,7.759614150696903,8.125961
48901,6.865891074883439,7.222523
49179,5.545177444479562,5.7137384
50759,7.937731775260109,8.314026
51703,5.525452939131784,5.7041636
53533,7.055312843339752,8.413159
852043268932207400,6.523562306149512,6.0470953
852048713551799545,5.537334267018537,5.543511
852067012044415058,7.402451520818244,6.8193793
286788,5.755742213586912,6.025548
286792,5.993961427306569,5.9876056
289898,5.303304908059076,6.323474
290503,5.220355825078324,5.52825
290513,5.768320995793772,6.0169024
291290,5.278114659230517,5.5898795
291771,7.964155718840937,5.484628
64795,6.71901315438526,6.9837923
66797,5.375278407684165,5.691002
70080,6.3080984415095305,6.246872
70547,5.135798437050262,5.403799
75148,5.327876168789581,5.737369
75504,6.0063531596017325,6.0787673
76245,6.97914527506881,7.4456263
293166,4.762173934797756,5.2234764
293171,5.176149732573829,5.244252
294292,4.955827057601261,5.6313686
295493,6.259581464064923,6.0075517
295955,5.389071729816501,5.7301593
296910,6.698268054115413,6.386837
76300,4.867534450455582,7.5520353
86670,6.084499413075172,5.9746027
86978,6.293419278846481,6.318384
87762,5.62040086571715,5.985393
88528,5.393627546352362,5.706639
88781,5.5053315359323625,5.5868373
89981,5.375278407684165,5.9390492
94895,5.030437921392435,5.66517
97636,5.5053315359323625,5.589956
298395,6.431331081933479,6.9653373
303587,4.795790545596741,5.6415195
306113,5.351858133476067,5.604165
307714,5.598421958998375,5.9197555
309192,6.095824562432225,5.6454024
310233,5.777652323222656,5.7763147
311801,5.135798437050262,5.812855
313223,5.583496308781699,6.224006
313985,6.154858094016418,6.3464313
98969,5.1298987149230735,5.9381237
99547,4.912654885736052,5.332091
99971,6.124683390894205,5.881282
106372,6.496774990185863,5.716078
108072,5.3230099791384085,5.75411
109747,6.9985096422506015,7.5681763
118355,7.492203042618741,7.9017844
125656,6.278521424165844,5.5284567
315102,6.042632833682381,6.1871076
316652,5.087596335232384,5.513088
321637,6.539585955617669,5.5924544
321648,6.539585955617669,5.5924544
321802,6.073044534100405,5.8238335
322004,5.817111159963204,6.1725774
323213,6.001414877961151,5.9127755
324324,5.811140992976701,6.1212964
324541,7.538494999413465,5.925186
127018,4.90527477843843,6.212952
128727,5.111987788356544,5.0295973
130234,5.068904202220232,5.985779
132114,5.068904202220232,5.720465
132832,7.20934025660291,6.0763164
133221,5.303304908059076,5.704359
137002,6.77078942390898,6.4983788
137048,5.655991810819852,6.3551025
324679,5.501258210544727,5.92488
326205,4.804021044733257,5.6670136
327375,8.826441041782578,7.1390867
328626,7.131698510466912,6.5940027
329615,6.980075940561763,5.8394
331088,4.934473933130692,5.9512577
332150,4.882801922586371,7.048306
333305,7.7488913372555315,5.7875223
137150,7.895063498091573,6.7425213
137343,5.666426688112432,6.3696694
141434,6.874198495453294,6.2408485
146402,5.8805329864007,6.0519605
154127,5.940171252720432,5.5205355
166177,5.293304824724492,5.5984683
166861,5.777652323222656,5.7382846
166972,5.472270673671475,5.767767
167031,5.488937726156687,6.1605654
167932,5.303304908059076,5.777668
336502,5.303304908059076,5.707791
340432,5.703782474656201,6.1451335
342874,5.3230099791384085,5.777693
346694,5.857933154483459,5.2935433
347295,5.220355825078324,5.7652955
347820,6.854354502255021,6.8751974
347883,5.811140992976701,5.755414
352718,6.2166061010848646,6.309876
355075,6.980075940561763,5.8191495
170397,5.236441962829949,5.581562
171505,6.2878585601617845,5.7627897
173709,5.017279836814924,5.67213
174101,6.318968113746434,5.981075
176185,7.25063551189868,6.7207537
178833,5.602118820879701,5.5818443
178951,5.697093486505405,5.634534
186604,6.386879319362645,5.0967965
355197,4.941642422609304,5.2308507
357554,5.170483995038151,5.7396655
360877,6.023447592961033,5.7208247
361568,6.16541785423142,6.3071375
361569,7.697121317282625,6.870501
